mode,frequency,frequency_offset,,sf,cr,bw,rssi,snr,frequency_error,unix_GS_time,usec_time,time_offset,crc_error,data,NORAD,noisy,user,station,latitude,longitude,sat_lat,sat_lon,sat_alt,sat_dist,created_at
LoRa,400.45,-2151,,9,5,500,-120,-14,-1971.323,1736522940,1736522940329170,0,1,RXJyb3JfQ1JD6/FADTf/vBnaJA9NwrpwAEreHjc6SYPpQjRpMkKE5ItBMhUnQd00aOs6QAIAIFpJAlBVMYQZARZ6ESRLCBwNGwUUAEAGhgAoAiYAhKpPBQwC/idu//9OIP//ADYL1QA0C+8AMQA=,59909,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/1/10 15:29
LoRa,400.45,-7903,,9,5,500,-120.25,-14.25,-17540.58,1736523270,1736523270324671,0,1,RXJyb3JfQ1JD7fIADTfEZib4BA039AQzAErc7ik64L8tNTMEskOamIlCv+HTQh1c4PFSYFGhMsJ7i1fARtMeL4PD0FlpV7UnYPhSOSR7pmH/XjmySSO3PU3KvxZlJrpMIdPopnIaQ50GBscK6gA=,59910,0,-1797037914,polyu055,22.3,114.18,36.40110707,129.99743941546677,904.1488352820584,2492.3020589402004,2025/1/10 15:34
LoRa,400.45,-7979,,9,5,500,-119.5,-13.5,-16953.38,1736523285,1736523285321461,0,0,6/JADTfEFSD4BA03xBMAAErc74s64sRJQjMFUkOamG1CwTAmQh5JSPFSYFGhMsJ7i1fARtMeL4NT0FlpV7UnYPhSOSR7pmH/XjmySSO3PU3KvxZlJrpMIdPoq3IaQ50GBscK6gA=,59910,0,-1797037914,polyu055,22.3,114.18,37.271842916209465,131.7448739327769,904.5662433415407,2667.9787849719287,2025/1/10 15:34
LoRa,400.45,-8053,,9,5,500,-120.5,-14.5,-15275.66,1736523330,1736523330318697,0,1,RXJyb3JfQ1JD66MACGdUgiW4QAonxVERAErc8qM65kL/QjMHAkOamCdCxLNnQiHdcvFYUFGhMsJ7u2fARtMeL4NT0FlpVyUnYPhSOSR7pmH/XjmySSO3PU3Kr4/ps7pMIdPoq3IaW4wHBscK6gA=,59910,0,-1797037914,polyu055,22.3,114.18,38.12615082743282,133.51905873520028,904.9893904069414,2848.7100540748215,2025/1/10 15:35
LoRa,400.45,4916,,9,5,500,-121,-15,-2692.743,1736550990,1736550990329596,0,1,RXJyb3JfQ1JD6/NA4zgwThyAJK4mPZEIoMDWHCEw22VsQjFq/kKB3dfD7y1YQwDcpeA58AJVsEwjWgUAAAEH6AweEwgPTgVJsVBFQxrpZQARcjYs2nL5kBWaqKFvEMABcIhTAwBErgMASK4DAAA=,59912,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/1/10 23:16
LoRa,400.45,-7640,,9,5,500,-120.25,-15.25,-16735.27,1736635635,1736635635421814,0,1,RXJyb3JfQ1JD66bAAC654AAsdqUAKcqQAC92oAAvdqQALr4EAC92cRkA,57793,0,-1797037914,polyu055,22.3,114.18,31.61396180117454,123.03364355278343,826.7905455193174,1658.390953697446,2025/1/11 22:47
LoRa,400.45,-7640,,9,5,500,-118.75,-14.75,-16550.72,1736635650,1736635650325354,0,1,RXJyb3JfQ1JD6/fADTl7Ahn4BA0JcyMDAEreFUANMwZV0D0NU4JxQaJBRzI9QvOa9ssay98A7QrVB1WQ7ogZAQZrEXQuDawNGQUUAHAFgGigAv4NmLHjBQwC/idu//9OIP//ADZb1QU0i+8AMQA=,57793,0,-1797037914,polyu055,22.3,114.18,31.61396180117454,123.03364355278343,826.7905455193174,1658.390953697446,2025/1/11 22:47
LoRa,400.45,7128,,9,5,500,-118.75,-14.75,-1350.566,1736668836,1736668836544390,0,1,RXJyb3JfQ1JD4GRABgCmfVy+srEAMFBRExBIJAESEtXMHQAAABIAVVATAAAAEmpgHwAAFgAAFwAAABgGJGAfqgiifGwAHQACOBzwACh9RGAMhwAMAB8AAAAgAAAJoXABEkdQVfLSwqgEAgNAX1kDIAA=,54687,0,-1797037914,polyu055,22.3,114.18,26.451658024056215,114.45504080419906,467.83463471831993,656.997832,2025/1/12 8:00
LoRa,400.45,4491,,9,5,500,-119.25,-13.25,-2877.292,1736668851,1736668851308113,0,1,RXJyb3JfQ1JD66dAAC99tAAvLo0FL328AC99wAAvfcQAAA==,54687,0,-1797037914,polyu055,22.3,114.18,24.54586932756554,114.0058718,467.6282954408964,538.8089271410051,2025/1/12 8:00
LoRa,400.45,4491,,9,5,500,-118,-13,-2826.961,1736668852,1736668852278508,0,1,RXJyb3JfQ1JD4DFABkApXy5+fjEAAABRl1VpLAFHRWBQEQAAABIAAAATAAAAFAAAFQAAFgAAFwAAABgAAAAZAAAAGgAAGwACQBzwABkcAAAAHgAAAL8KAAQkAAAJoSUBEhUwAKIQCGAAAgO+PVwBAAA=,54687,0,-1797037914,polyu055,22.3,114.18,24.54586932756554,114.0058718,467.6282954408964,538.8089271410051,2025/1/12 8:00
LoRa,400.45,4491,,9,5,500,-120.5,-14.5,-998.2443,1736668866,1736668866271017,0,1,RXJyb3JfQ1JD67rACT38ywf4EGG5YblHzs7Of46sjpYllhWWFA0bbuIBDArRSKl26VygQsNKEUMifr0ShKXpQkwNOkpIjFryLGiFYMNJDUOyfrdC0XdUQkvF2hgAETADMAAAAAAAkJgJkJkAAAA=,54687,0,-1797037914,polyu055,22.3,114.18,24.54586932756554,114.0058718,467.6282954408964,538.8089271410051,2025/1/12 8:01
LoRa,400.45,-8143,,9,5,500,-120,-14,-17372.81,1736693160,1736693160324683,0,1,RXJyb3JfQ1JD6/4ADTpbpN34BA06W6YAAErc7fk68M25QlJI3UOWAzNCxuzuQg6aBHcQj1YezgWH+6XAFCFbcxRTSo1md9G4Az9OnOUQ+MagAwACAMAbAACA3wMAAAAABfRvBCSoBwAAAAAAAAA=,59911,0,-1797037914,polyu055,22.3,114.18,39.38428108539536,137.58977386046195,902.8543204847219,3230.318309484981,2025/1/12 14:46
LoRa,450.0625,-8893,,9,5,125,-128.75,-16.75,761.2662,1736779715,1736779715060730,0,1,RXJyb3JfQ1JDABwAAABRMAQADsFWAADeax88ALeZdHhuAAB0AAAtAAAAHQEAAwAAAwYGdHN4dgDdiIwXvHAAtwAmWB0nAAAAAAAAAABQAAAFBQA1AAAAJGztWXSmO76WFAA=,99999,0,-1797037914,polyu055,22.3,114.18,29.13750161662108,113.97161233078702,557.1308975124974,956.0396716,2025/1/13 14:48
LoRa,450.1875,-10325,,9,5,125,-132.5,-16.5,522.1909,1736780496,1736780496963893,0,1,RXJyb3JfQ1JDAJ+CICpkExUDEoUtmsZKm8QiAoH8Dwt7ACARRaybjbuez1tSUwR0gEgcaIiAgU8Ud9CAG5tIBLCADICQodGIAAOmAgCQ6q/yLBIhMUWRpXBkIdFIm7prWSeMRwA=,99999,0,-1797037914,polyu055,22.3,114.18,35.30934061765098,109.55147392964159,558.9967356093935,1673.543180221197,2025/1/13 15:01
LoRa,400.45,-234,,9,5,500,-122.75,-14.75,-1384.12,1737544260,1737544260312240,0,1,RXJyb3JfQ1JD6/7ADUdYRBv4BA1HWEIAAEreHfw6uJ09QjQMeUFWEndCPOtNQ69GHeA8QAIAKhN2j5kraWd3Ak8BAh9ndhuOZ3YPlQALZ3Yhgcd17q4ACmd2xtZndsbTAEYDogOiAEUAJgX0AAA=,59911,0,-1797037914,polyu055,22.3,114.18,25.231518084174652,111.7778986123555,893.4985550764056,1002.0403577322968,2025/1/22 11:11
LoRa,400.45,-889,,9,5,500,-125.25,-14.25,-1853.882,1737545925,1737545925482255,0,1,RXJyb3JfQ1JD66iAACozAAAqMCQAKfzkACoAeAAqMwwAKi/0ACowRAYotwgAKgCgACozEACKMEAAKjMdACynBxErMFQAKfz0GgA=,59912,0,-1797037914,polyu055,22.3,114.18,28.79301887468187,110.16882736347921,892.0582852262457,1257.9033331863334,2025/1/22 11:38
LoRa,400.45,-6709,,9,5,500,-128.25,-16.25,-80119.59,1737737637,1737737637522282,0,1,RXJyb3JfQ1JD/dex0VmZbcW2sugHvNKVgwjEeTpmvS0zla9Hr9EvA8S2bmP5o9Z8Xz3R22lzbSd8s7IudpClmJ0N1WlFF7MLlgwIZWgoDHX44HqH+j0jZQGqTl8VXcTOOlgIRq1STN4k3IxW9QqZh7oYmx5KuY9Nk/i2ucab262IdqIwFokhv6M6363CnkBxP4C6AVJS8KLjDzm+8LKEIibVVFnaFDsQaCMO4xIkZIpsqntkHjtpNGKsEt7DI4fKqd7ff/AgnjjeF0dEhTz5OGV5InDYXueCZ3c4DZraq2Kpopl3hSgX2smMXiiloVOOsoqATfCYBrmwOqtcV5CGyxnFaAA=,59911,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/1/24 16:53
LoRa,400.45,-8225,,9,5,500,-130,-16,92400.52,1737744064,1737744064623574,0,1,RXJyb3JfQ1JDJMJYesQ/vuTydh3QhLIiG8I0ZBiSw+J6loWPr9/8NASIuqGHbgDXu2DoEQwN6V5ykhNRardOG/FPMscbp/daMBBcRqVBuUV0oDMHMsZdlmR8GQ8sMJC2nk1nk1ABGiJoALr7yy3xQNmhSbyM5oqTX418soefANfPJB/7TN30D87zFnWqsTNEAxYzt0J/r+rYWygxlxhv1j/KDaNAe2+zx5YsKGeVgplPyglW+jVT1nHAQ8AtomZJOjKfWW/2bzLXX+Wi8WuMzY5Tk9J6N+0qs1sA,59911,0,-1797037914,polyu055,22.3,114.18,3.2381781186510334,134.8037073423607,902.7399527261977,3381.954879054916,2025/1/24 18:41
LoRa,436.703,-6720,,10,5,250,-133,-17,-1293.943,1737964766,1737964766440805,0,1,RXJyb3JfQ1JDg/Ju/m4DBgHJreiQCQkA8Q8AADrXTVsqL0JSSyBNVyBWRVI6MCVhXzHxAAAADJAOAQDFCwAAAAcZAAzBCpKkTQkMAAAAEAAAEAEAAAAAAAAAgAAIAAAAACYA/P/z//X/AAAAAAAAEAQELw0Paw8/NlMNCGyyQAojNAKQkAygqB8IuQkaBgwfCgAhBQ91zuAA,46494,0,-1797037914,polyu055,22.3,114.18,25.641309116158123,113.1412967276858,493.97679202715074,628.2757014796243,2025/1/27 7:59
LoRa,437.4,8771,,8,5,125,-134.5,-14.5,-17133.73,1738006928,1738006928268333,0,0,TMy8hkQEbth+XE/OTHl9NnXjYvBSFt1/6Qkdej/D399GaYF4Ywi+KFutm2zeFEn7ENS5JMH5GtUcc0wRrexkPVhBdia+7ssxMc3uhWEFK2aKC/LS6tec0L53JtqlpXsliyVZhxWnrxxA1+gCxaLwuKEBZx6+5VJmrV++6GLhgs+IrFaWIV+9lffmEoTzYbTOhRSgzNxqdrTXmFZUDTIPex4hzOFjqQUY3WOCskXoj0Pz0Lkn/lHvOm/7/X2rc823LhXEUGtb2DFK1kOxzY/63RbesGId3ihAeU9Vfz5BNHToUala5XqzcgcM2WAA,99999,0,-1797037914,polyu055,22.3,114.18,13.411860713310412,109.70186758255579,491.82684665519037,1238.5281422302885,2025/1/27 19:42
LoRa,400.45,-1661,,9,5,500,-126.25,-16.25,125871.1,1738051673,1738051673096195,0,0,Nv6cQ79iYMHzn3NL6kvc5IW8qQ2C6bPjAgM05wnaDYR1SciBhaWNCfd+51Qr4+FC5zDdXc0Y92ilLbAuogo4mBcwWVTYs1myaEyfiZsDmI0jdoSX2sdAqwO0x7upD5z10LcA,59912,0,-1797037914,polyu055,22.3,114.18,20.001822743158804,119.15956170684649,888.1229838316718,1083.159204845048,2025/1/28 8:07
LoRa,436.703,8856,,10,5,250,-132,-15,-1541.407,1738096958,1738096958384061,0,1,RXJyb3JfQ1JDjv////8KBgHJtj0AAAAA8Q8AABbjC/8mL0JSQilNVyBWRVI6MDVhXzAxAAAAAAAOAQDFCwAAAAcTAAzZCpio4QAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAC8A9//y/wMAAAAAAAAACwQEDw8PDw8PCXv/P/wwAADQNAIAAAwAArz3AAAUBgoJBwAgAEEgzdsA,46494,0,-1797037914,polyu055,22.3,114.18,32.64389202949983,111.28002971387671,494.49464747142207,1324.6171714084294,2025/1/28 20:42
LoRa,436.703,7045,,10,5,250,-125.75,-9.75,-1780.482,1738097019,1738097019289816,0,0,jv////8KBgHJtj4AAAAA8Q8AABfj6F8sL0JSSyBNVyBWRVI6MDVhXzAxAAAAAAAOAQDFCwAAAAcUAAzZCpio4QAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACwA9v/0/wMAAAAAAAAACwQEDw8PDw8PAPr2P/wwAADNNAIAAAwAArz3AAAHBgkJBwAgAD8gDS8A,46494,0,-1797037914,polyu055,22.3,114.18,28.863509356899698,110.3093995912629,493.4376360079752,984.0049469118428,2025/1/28 20:43
LoRa,400.45,-7425,,9,5,500,-127.5,-15.5,3162.505,1738484384,1738484384284429,0,1,RXJyb3JfQ1JD669gAKq71IgZSwYZMiD5ACoxgEQqMYQDAA==,59912,0,-1797037914,polyu055,22.3,114.18,43.24511766895691,135.5844093,893.0633601,3338.1955954895093,2025/2/2 8:19
LoRa,400.45,3696,,9,5,500,-124,-16,137900.3,1738558518,1738558518342518,0,0,6zaLWr8UUJXOujkavLzVxsr4jxyM7orWYy6MdgnXYGAkjApzj6jncmPXAA==,99999,0,-1797037914,polyu055,22.3,114.18,41.618619410211465,111.57945641027476,864.1132357872918,2458.0540778909376,2025/2/3 4:55
LoRa,436.703,-9593,,10,5,250,-132.5,-16.5,-1319.109,1738570989,1738570989946039,0,1,RXJyb3JfQ1JDjv////8KBgHJ1GEAAAAA8Q8AAJINUpszL2JzSwBPVyBWRVI6MDVhXzAxAAAAAAAOAQDFCwAAAAcWAATVCpioaQUAAAAgIAhgAAAAAAAAAAAAAAAAAACogA8A9/8BgKSqIAAKoGYADwQEDw8PDw8PAA0Hv/yySgDwNAIAAAwAqGRdpw0GDA0ODAAgAPUf+60A,46494,0,-1797037914,polyu055,22.3,114.18,34.19915262236335,106.0879575610649,497.50348132545173,1669.5828177374497,2025/2/3 8:23
LoRa,436.703,-8421,,10,5,250,-123.5,-12.5,-849.3466,1738655837,1738655837399825,0,0,jv////8KBgHJ2acAAAAA8Q8AAHwXwOY0L0JSSyBNVyBWRVI6MDVhXzAxAAAAAAAOAQDFCwAAAAcUAAzTCpL8oQcAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAC0A+v8DABIAAAAAAAAADgQEDw8PDw8PAAMSt5CQQAiENQIAAAwAAscAfwwPBg0PDAAgAH4gL8YA,46494,0,-1797037914,polyu055,22.3,114.18,27.647869972944356,113.83759671130086,496.10251325367926,777.4126776264529,2025/2/4 7:57
LoRa,436.703,-9568,,10,5,250,-125.75,-14.75,-882.901,1738655898,1738655898293789,0,0,jv////8KBgHJ2agAAAAA8Q8AAH0X/eY0L0JSSyBNVyBWRVI6MDVhXzAxAAAAAAAOAQDFCwAAAAcVAAzTCpL8oQcAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABwABAD//xYAAAAAAAAADwQEDw8PDw8PAAoPo2ySQAiJNQIAAAwAAk0I6Q0SBg4QDAAgAJEgcW4A,46494,0,-1797037914,polyu055,22.3,114.18,31.430721272631203,112.88136392090031,496.91839102103575,1172.4711062316856,2025/2/4 7:58
LoRa,400.45,-352,,9,5,500,-119.75,-14.75,-276.8241,1738682205,1738682205427658,0,1,RXJyb3JfQ1JD6/BQAC87eAAgm4QAX9l8ACCbiAAgm5gALr4MACCbnBgA,57792,0,-1797037914,polyu055,22.3,114.18,28.61212421,108.10356078131403,815.8862655,1281.3036158938962,2025/2/4 15:16
LoRa,400.45,-1686,,9,5,500,-118.5,-14.5,-1098.908,1738682220,1738682220332973,0,0,6/FADVi1bBj4BA1YtWoAAErbmFc6h8KDQkhxJEKp0z5BSyADQeYO9gUlAwD83gMAgCUDAAAAAAABAAAAAQAAAAAAAAAAAAAA/P4CAAAAAAB8AAMAAAAAAAAAAACoBwAAAAAAAAA=,57792,0,-1797037914,polyu055,22.3,114.18,29.79379641075697,109.52752281916943,816.3341737565207,1303.803290633163,2025/2/4 15:17
LoRa,400.45,-3104,,9,5,500,-119.5,-14.5,-11601.45,1738723800,1738723800302910,0,1,RXJyb3JfQ1JD66fAACoxDAAmlLQAKjEUACaU4AMaMRKggDscACoTAAYm9JRmAA==,99999,0,-1797037914,polyu055,22.3,114.18,42.14064572728594,130.72075756270527,864.8354468706052,2973.4193918058477,2025/2/5 2:50
LoRa,400.45,-4232,,9,5,500,-118,-12,125.8291,1738723890,1738723890232961,0,1,RXJyb3JfQ1JD6/lADVlYMg34AGG5YblHzs7Of46sjpYllhWWFA1ZWDAAAErQPfY+/H1YQsKjU0LbZIhCvQ0kQoUllUrQOfY6/H1YQsKjU0LbZIhCvQ0kQoUllQAAAAAAAAAAAAAAAAAAAAAAAAA=,99999,0,-1797037914,polyu055,22.3,114.18,40.300071459604084,137.13222746765382,864.1418939531446,3222.439676729886,2025/2/5 2:51
LoRa,450.1875,-8538,,9,5,125,-133.25,-16.25,-16385.05,1738728374,1738728374311523,0,1,RXJyb3JfQ1JDMBuqACAeUPmZm9Sqjru6MQyQTpyYSER0gJQgAABAX0AxOwBY0vOeIeXgPAA=,99999,0,-1797037914,polyu055,22.3,114.18,11.195038348200836,100.76461511976618,549.6024263381664,2030.2222420575054,2025/2/5 4:06
LoRa,436.703,-2593,,10,5,250,-126.5,-14.5,534.7737,1738740764,1738740764732327,0,1,RXJyb3JfQ1JDjv////8KBgHJ3w8AAAAA8Q8AAJUffjI2L0JSSyBNVyBWRVI6MDVhXzAxAAAAAAAOAQDFCwAAAAcVAAzRCpWoBQIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABoACADx/yAAAAAAAAAADwQEDw8PDw8PAAoPt2ySQAjINQIAAAwAAigEFwsOBg4RDAAgAIcgRkIA,46494,0,-1797037914,polyu055,22.3,114.18,25.610786950993532,120.43519047808314,495.8382850465703,911.3941747736405,2025/2/5 7:32
LoRa,400.45,-3960,,9,5,500,-120,-16,-27959.23,1738744391,1738744391961750,0,0,ZUk6HoewPhweJTZ3vJq59YP3sdxGw8ACxkBPM7tB9AjzycL3q+sO1FqoTw91SbP95OndwhDto/sQ4EpHexOmRfkXAwxcqyiYpbviCXk36naWLlYS2aXlRPRkK6Kg8Chbd0bEJfDHLwF/PEczALa3SWpzrDHn+TwfhI3qUXiwH8kkiJ3c1zCFuVyCfmifwu5JXLwgGOGcJOZL/4AmWfUxR9dFWo1CfbkqyBho0y1u42m7HVbk/21+Y/PsenT8jlx/k/QZAA==,99999,0,-1797037914,polyu055,22.3,114.18,0.19675509147670467,106.01419962215931,844.6241749584622,2880.121352444681,2025/2/5 8:33
LoRa,436.5,-8020,,10,5,250,-126,-13,513.8022,1738762061,1738762061973426,0,0,jv////8KBgHLbXsAAAAA8Q8AAKfBdDAaAEJSSyBNVyBWRVI6MDdfMDEAAAAAAAAuAACwAAAAAAYbAAD2Co/7nAYAGgAAAAAAKjpQAFJpBQFmTfADyyM2Ly4A/f8RAAAAAAAAAAAAE/QPAwMDAwMDAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAMfMA,57179,0,-1797037914,polyu055,22.3,114.18,27.20158406121788,110.43053095698538,525.0780194629564,854.1152559051661,2025/2/5 13:27
LoRa,400.45,-7813,,9,5,500,-120,-16,109865.6,1738795204,1738795204792820,0,1,RXJyb3JfQ1JDQVkeJ9WCxiZoZGreOrvr6A1pJXUWFiuq4/NP1kx5rUSFPANQaOrClQ5keVmj45HT5MNDvn9PV5BKwDUdx10SD1rR/a7wXxrhh/7iat25UGlO/h0r/PsQ8P96MwA=,57794,0,-1797037914,polyu055,22.3,114.18,11.296544674492495,134.01819952211932,825.4251384855321,2699.7838411770936,2025/2/5 22:40
LoRa,400.45,-8188,,9,5,500,-119.5,-15.5,-17574.13,1738820700,1738820700321092,0,1,RXJyb3JfQ1JD6/xAlFrSXB/4BA1a0hbMAErc7eo6XbgOQjNdfUM8cmlDHU8eQ62Zv9XaVOW3Y3/KMYrL8NXWveL8hofQtHqpFtZaQ1XTeOfWTEeDRYjG+VoX9nF49+Oz+tUUu9dYnMnWcyoLQgA=,59909,0,-1797037914,polyu055,22.3,114.18,-999,-999,-999,-999,2025/2/6 5:45
LoRa,400.45,-8374,,9,5,500,-119.25,-14.25,-16651.39,1738849545,1738849545333811,0,1,RXJyb3JfQ1JD6/2ADVtDCRr4BA1bQwcAAEreGp87EPDXQjN5uUOZJBpCZEYhQmOlJ+AxQAIAKco0WVoQsneleHcRgGeDwJ6/CKxaQHe+rELsUWhASCF6Q1yPAr+amZm+zcwMPwAAgEBmZuY/XwA=,57795,0,-1797037914,polyu055,22.3,114.18,36.618567839410346,132.49780974006987,817.4044783901674,2630.0757091801497,2025/2/6 13:45
LoRa,436.5,-6209,,10,5,250,-128.5,-15.5,1566.573,1738933721,1738933721786641,0,1,RXJyb3JfQ1JDjv////8KBgHLeIUAAAAA8Q8AAE/XqN9NEUZSSyBNVyBWxfoymj9fMDEAAAAAAAAuAACwAiAAAAYcAAA2woz7RAOAFKAMBAAAFUo2NkeQngDGvh0EV8I4Lw4AAwAAAPn/AAAAAAANFvQPU1YGVgMDAAAABAIGBgAAAFBQAAUAAAAAAAAAAAAAAAAAAAAAQLgA,57179,0,-1797037914,polyu055,22.3,114.18,25.928689142458552,115.41404544357992,524.7244347,680.4969568095094,2025/2/7 13:08
LoRa,400.45,-1101,,9,5,500,-119,-16,124730.2,1738939434,1738939434576577,0,0,QM723Yrhofw3TumwXmb6d+W7iy5IfrBDdhArtENHgPhqlifqlk/bNTBtAF/k3aDqq9GcAM+0X9LBeMSftfoXe9stOM1yrMxRvTU/G4SGmRfb+XcU+hbz+kKWgakWEiAwum9Hg/BHhha1Liwhh5zt1Q4HKPmsLPKQBwqlz0/y1oksp8BeCb2RQtLMxfUeiLjX3ZHTxqUTZTXMkZvY2B6tBHWYsdF4KNwwdopNx3DApyukyHuOUEKl1idAzVHDbwyGXEIA,59909,0,-1797037914,polyu055,22.3,114.18,14.80899675073076,108.16490414946529,897.9211990286813,1436.2152883679141,2025/2/7 14:43
LoRa,400.45,4591,,9,5,500,-121.25,-15.25,6400.508,1738964626,1738964626530037,0,1,RXJyb3JfQ1JD4BNEAJTnwnQ7u9h2qBYi8HOeZ8qAwyHlwPSiigAmNB0X/StDpqJnUWFf9U0qAchltmpY0W0AWKCKJnmbapTUUieaEwgOlga1qQBdlTai61SlaeRKccEmYdTH61lyAceky2YFHJVjiyJb4ZoAoU9pc4/qSBhOJi3ml3gkxdIPikM4AVAA,57794,0,-1797037914,polyu055,22.3,114.18,32.67253943,114.82721672870002,827.5400907340463,1483.8200806270092,2025/2/7 21:43
LoRa,400.45,8188.000000000001,,9,5,500,-118.5,-14.5,696.2545,1738990665,1738990665326633,0,1,RXJyb3JfQ1JD6/ZADV1qSSD4BA3da08ZAErdGsY6Cv7MQjPSjkMzWwdDBm/DPws33nciFZj0Jm3V6xP3ddgZD+ESFQ+TtYyFpirG6IJBHtXDb43X0kQdzCNIue8I5ypWKtxexAn9SeEsVgIEWAA=,59910,0,-1797037914,polyu055,22.3,114.18,4.431942277002049,91.53248541410564,893.1445844159466,3445.0935203270387,2025/2/8 4:57
LoRa,400.45,-1854,,9,5,500,-116.5,-13.5,-12557.75,1739002690,1739002690257152,0,1,RXJyb3JfQ1JD6/NADV2ZRwf4EGG5YblHzs7Of46sjpYllhWWFA1dmUAAAErQx4A68H33QsMnYOOu32d9hBnyQqRe/g6QxuA68X2AUqMhWEU+SqlCh6naQqSDZAAAAAAAAAAAAAAAAAAAAAAAAAA=,54687,0,-1797037914,polyu055,22.3,114.18,22.003265529901416,110.47369689554517,465.00560094666486,619.0607112,2025/2/8 8:18
LoRa,437.4,-5400,,8,5,125,-129.75,-14.75,985.6614,1739061006,1739061006347072,0,1,RXJyb3JfQ1JDySpO5yiKmq+/nOuEi1ViDoOCDbNuUyW7AOu1TxC1Yzyb8gA=,99999,0,-1797037914,polyu055,22.3,114.18,13.129192221994023,112.39456550541664,483.6464403151036,1177.1936322395359,2025/2/9 0:30
LoRa,400.45,-5524,,9,5,500,-120.75,-15.75,-92.27469,1739130310,1739130310260284,0,1,RXJyb3JfQ1JD6/FADT+7njT8ECG5YblH5mzmnqTkiqYVt0Ra28cTSUushZ6pQdN6QphkSA/lz0s/z05LNfPo2lml4krQDLw2KytGRFUe0KA/yX4i+bKWQow5fAAiAgEQERAXASHYVQUIAAAANgA=,57795,0,-1797037914,polyu055,22.3,114.18,25.926674429072975,143.1749718030769,826.1744511,3246.469055,2025/2/9 19:45
LoRa,400.45,-5524,,9,5,500,-117.75,-15.75,-58.72026,1739130310,1739130310525283,0,1,RXJyb3JfQ1JD4C9zNQANtRcTPTJAc1RKuw4hIyTcCeVQlTaAnmDGRo0A,57795,0,-1797037914,polyu055,22.3,114.18,25.926674429072975,143.1749718030769,826.1744511,3246.469055,2025/2/9 19:45
LoRa,436.703,8916,,10,5,250,-122.75,-8.75,299.8927,1739133467,1739133467848658,0,0,jv////8KBgHJ+B4AAAAA8Q8AAF5DdzA8L0JSSyBNVyBWRVI6MDVhXzAxAAAAAAAOAQDFCwAAAAcYAAzOCpOocQQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACsAFQD3/y0AAAAAAAAADwQEDw8PDw8PAPr7P/wwAABsNgIAAAwAArb3AAAGBg0MCgAgAD0g438A,46494,0,-1797037914,polyu055,22.3,114.18,30.377365885636124,112.87698204338625,487.09749791969324,1053.8939495450911,2025/2/9 20:37
LoRa,400.45,-7082,,9,5,500,-119.5,-15.5,-8564.769,1739134575,1739134575330961,0,1,RXJyb3JfQ1JD6/zADV+cbx1yhq+dnK0iAErNIWI5whXXQjODTEMrn+hCw2d8Q5SejSnMycv44qbL7YNJxQojuWNkC6SD5ZtpuT8XqjQHxCh5a7ES5r6QBYg7PBZoD6nLffzM2CXjH6Yi92pVSQA=,99999,0,-1797037914,polyu055,22.3,114.18,35.12092047657124,122.9651923428413,865.6902938032355,1973.6056015121794,2025/2/9 20:56
LoRa,400.45,-8139,,9,5,500,-119.25,-14.25,-10125.05,1739218935,1739218935510454,0,1,RXJyb3JfQ1JD66OAACozrAApK+wAKUxQACbGGAAqOigAKwdkACbGHAApK/gAS2duACbGIAEpK/wAK7d0ACaGJNApKwAAKwd4ACO2TxkA,99999,0,-1797037914,polyu055,22.3,114.18,40.21805509121965,137.32216473477263,865.9908605,3243.030900775513,2025/2/10 20:22
LoRa,400.45,-8139,,9,5,500,-118.5,-13.5,-9940.5,1739218936,1739218936201278,0,1,RXJyb3JfQ1JD4BpABgArB3iVG9Fq9BSeY2f9QPyFTYHcUgPNICIyN18jj6CrFhta5TMAXbk5wKVcMKjYdSCaAFvJRKyyGEMWUdhVYSBXyIAD7AVKegx2pg6nigdyQTyf88v0FL57/wDPIfkKAwxThgjPrRYfM+4zz3P/CCx/QUedJ/zx/QVISFNMAgAA,99999,0,-1797037914,polyu055,22.3,114.18,40.21805509121965,137.32216473477263,865.9908605,3243.030900775513,2025/2/10 20:22
LoRa,400.45,-8139,,9,5,500,-119,-13,-9772.729,1739218936,1739218936885639,0,1,RXJyb3JfQ1JD4B5ABgArB3iVG9FuSkIi82bsn6ikMsp6p+oqU4FNzQA0XE46L+tL9omP8PP+9TsrTTQNDoGu/lmPz/8ArU3zpgeEx/wKnlqaPvUwFEtx/d/8ep3nXI7f+P0qml3epoGNU9yR0H/fVIJLg9h/31Ttw60u8UgG75wc4H/fRpfPuPRMAQAA,99999,0,-1797037914,polyu055,22.3,114.18,40.21805509121965,137.32216473477263,865.9908605,3243.030900775513,2025/2/10 20:22
